location,date,total_cases,new_cases,total_deaths,people_vaccinated,population
Brazil,2024-06-20,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-21,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-22,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-23,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-24,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-25,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-26,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-27,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-28,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-29,37511921.0,0.0,702116.0,,215313504
Brazil,2024-06-30,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-01,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-02,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-03,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-04,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-05,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-06,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-07,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-08,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-09,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-10,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-11,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-12,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-13,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-14,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-15,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-16,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-17,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-18,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-19,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-20,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-21,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-22,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-23,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-24,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-25,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-26,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-27,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-28,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-29,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-30,37511921.0,0.0,702116.0,,215313504
Brazil,2024-07-31,37511921.0,0.0,702116.0,,215313504
Brazil,2024-08-01,37511921.0,0.0,702116.0,,215313504
Brazil,2024-08-02,37511921.0,0.0,702116.0,,215313504
Brazil,2024-08-03,37511921.0,0.0,702116.0,,215313504
Brazil,2024-08-04,37511921.0,0.0,702116.0,,215313504
